GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US40109108511,40109108511,"Census Tract 1085.11, Oklahoma County, Oklahoma",97404,16883
1400000US40109108512,40109108512,"Census Tract 1085.12, Oklahoma County, Oklahoma",119119,8110
1400000US40109108513,40109108513,"Census Tract 1085.13, Oklahoma County, Oklahoma",63300,7856
1400000US40109108514,40109108514,"Census Tract 1085.14, Oklahoma County, Oklahoma",46673,4259
1400000US40109108515,40109108515,"Census Tract 1085.15, Oklahoma County, Oklahoma",42447,13760
1400000US40109108519,40109108519,"Census Tract 1085.19, Oklahoma County, Oklahoma",54871,7202
1400000US40109108520,40109108520,"Census Tract 1085.20, Oklahoma County, Oklahoma",112039,5385
1400000US40109108521,40109108521,"Census Tract 1085.21, Oklahoma County, Oklahoma",34315,7404
1400000US40109108523,40109108523,"Census Tract 1085.23, Oklahoma County, Oklahoma",78452,6109
1400000US40109108524,40109108524,"Census Tract 1085.24, Oklahoma County, Oklahoma",103622,14009
1400000US40109108525,40109108525,"Census Tract 1085.25, Oklahoma County, Oklahoma",61906,6200
1400000US40109108526,40109108526,"Census Tract 1085.26, Oklahoma County, Oklahoma",54765,7117
1400000US40109108527,40109108527,"Census Tract 1085.27, Oklahoma County, Oklahoma",52917,9635
1400000US40109108528,40109108528,"Census Tract 1085.28, Oklahoma County, Oklahoma",77644,29897
1400000US40109108529,40109108529,"Census Tract 1085.29, Oklahoma County, Oklahoma",133824,21925
1400000US40109108530,40109108530,"Census Tract 1085.30, Oklahoma County, Oklahoma",64250,9545
1400000US40109108601,40109108601,"Census Tract 1086.01, Oklahoma County, Oklahoma",65574,5232
1400000US40109108602,40109108602,"Census Tract 1086.02, Oklahoma County, Oklahoma",33833,12210
1400000US40109108603,40109108603,"Census Tract 1086.03, Oklahoma County, Oklahoma",63309,4550
1400000US40109108701,40109108701,"Census Tract 1087.01, Oklahoma County, Oklahoma",79932,6167
1400000US40109108703,40109108703,"Census Tract 1087.03, Oklahoma County, Oklahoma",80020,9158
1400000US40109108704,40109108704,"Census Tract 1087.04, Oklahoma County, Oklahoma",82097,9759
1400000US40109108706,40109108706,"Census Tract 1087.06, Oklahoma County, Oklahoma",65938,9142
1400000US40109108707,40109108707,"Census Tract 1087.07, Oklahoma County, Oklahoma",71270,3783
1400000US40109108708,40109108708,"Census Tract 1087.08, Oklahoma County, Oklahoma",68100,16740
1400000US40109108709,40109108709,"Census Tract 1087.09, Oklahoma County, Oklahoma",70918,8672
1400000US40109108801,40109108801,"Census Tract 1088.01, Oklahoma County, Oklahoma",47018,5222
1400000US40109108802,40109108802,"Census Tract 1088.02, Oklahoma County, Oklahoma",54899,7067
1400000US40109108803,40109108803,"Census Tract 1088.03, Oklahoma County, Oklahoma",30833,3377
1400000US40109108804,40109108804,"Census Tract 1088.04, Oklahoma County, Oklahoma",44554,12766
1400000US40109108900,40109108900,"Census Tract 1089, Oklahoma County, Oklahoma",48512,4773
1400000US40109109001,40109109001,"Census Tract 1090.01, Oklahoma County, Oklahoma",63355,5428
1400000US40109109003,40109109003,"Census Tract 1090.03, Oklahoma County, Oklahoma",51540,7418
1400000US40109109004,40109109004,"Census Tract 1090.04, Oklahoma County, Oklahoma",57813,7121
1400000US40109109100,40109109100,"Census Tract 1091, Oklahoma County, Oklahoma",8710,1375
1400000US40109109201,40109109201,"Census Tract 1092.01, Oklahoma County, Oklahoma",118393,11724
1400000US40109109202,40109109202,"Census Tract 1092.02, Oklahoma County, Oklahoma",51875,7942
1400000US40111000100,40111000100,"Census Tract 1, Okmulgee County, Oklahoma",25145,3868
1400000US40111000200,40111000200,"Census Tract 2, Okmulgee County, Oklahoma",27188,4750
1400000US40111000300,40111000300,"Census Tract 3, Okmulgee County, Oklahoma",26091,3951
1400000US40111000400,40111000400,"Census Tract 4, Okmulgee County, Oklahoma",40257,8246
1400000US40111000500,40111000500,"Census Tract 5, Okmulgee County, Oklahoma",53750,7412
1400000US40111000600,40111000600,"Census Tract 6, Okmulgee County, Oklahoma",45096,4892
1400000US40111000700,40111000700,"Census Tract 7, Okmulgee County, Oklahoma",44821,7761
1400000US40111000800,40111000800,"Census Tract 8, Okmulgee County, Oklahoma",39632,4260
1400000US40111000901,40111000901,"Census Tract 9.01, Okmulgee County, Oklahoma",44571,11233
1400000US40111000902,40111000902,"Census Tract 9.02, Okmulgee County, Oklahoma",36534,6733
1400000US40113940001,40113940001,"Census Tract 9400.01, Osage County, Oklahoma",41170,5054
1400000US40113940002,40113940002,"Census Tract 9400.02, Osage County, Oklahoma",33476,8593
1400000US40113940003,40113940003,"Census Tract 9400.03, Osage County, Oklahoma",43591,4293
1400000US40113940004,40113940004,"Census Tract 9400.04, Osage County, Oklahoma",50109,9280
1400000US40113940005,40113940005,"Census Tract 9400.05, Osage County, Oklahoma",46964,7104
1400000US40113940006,40113940006,"Census Tract 9400.06, Osage County, Oklahoma",35396,4898
1400000US40113940007,40113940007,"Census Tract 9400.07, Osage County, Oklahoma",58631,5505
1400000US40113940008,40113940008,"Census Tract 9400.08, Osage County, Oklahoma",41786,6031
1400000US40113940009,40113940009,"Census Tract 9400.09, Osage County, Oklahoma",60227,11222
1400000US40113940010,40113940010,"Census Tract 9400.10, Osage County, Oklahoma",50509,7797
1400000US40113940011,40113940011,"Census Tract 9400.11, Osage County, Oklahoma",36467,6804
1400000US40115574100,40115574100,"Census Tract 5741, Ottawa County, Oklahoma",40610,3174
1400000US40115574200,40115574200,"Census Tract 5742, Ottawa County, Oklahoma",27886,2312
1400000US40115574300,40115574300,"Census Tract 5743, Ottawa County, Oklahoma",38343,2579
1400000US40115574400,40115574400,"Census Tract 5744, Ottawa County, Oklahoma",30577,4549
1400000US40115574500,40115574500,"Census Tract 5745, Ottawa County, Oklahoma",23008,2592
1400000US40115574600,40115574600,"Census Tract 5746, Ottawa County, Oklahoma",39167,3294
1400000US40115574700,40115574700,"Census Tract 5747, Ottawa County, Oklahoma",48516,6416
1400000US40115574800,40115574800,"Census Tract 5748, Ottawa County, Oklahoma",36331,2834
1400000US40115574900,40115574900,"Census Tract 5749, Ottawa County, Oklahoma",35445,2099
1400000US40117957100,40117957100,"Census Tract 9571, Pawnee County, Oklahoma",43810,4532
1400000US40117957200,40117957200,"Census Tract 9572, Pawnee County, Oklahoma",50300,8411
1400000US40117957300,40117957300,"Census Tract 9573, Pawnee County, Oklahoma",44000,3644
1400000US40117957400,40117957400,"Census Tract 9574, Pawnee County, Oklahoma",45676,4709
1400000US40117957500,40117957500,"Census Tract 9575, Pawnee County, Oklahoma",37663,5791
1400000US40119010101,40119010101,"Census Tract 101.01, Payne County, Oklahoma",47679,6888
1400000US40119010102,40119010102,"Census Tract 101.02, Payne County, Oklahoma",21695,3986
1400000US40119010200,40119010200,"Census Tract 102, Payne County, Oklahoma",33374,3717
1400000US40119010300,40119010300,"Census Tract 103, Payne County, Oklahoma",22524,7605
1400000US40119010400,40119010400,"Census Tract 104, Payne County, Oklahoma",25625,8187
1400000US40119010500,40119010500,"Census Tract 105, Payne County, Oklahoma",12962,2072
1400000US40119010600,40119010600,"Census Tract 106, Payne County, Oklahoma",29592,10287
1400000US40119010700,40119010700,"Census Tract 107, Payne County, Oklahoma",17560,3239
1400000US40119010800,40119010800,"Census Tract 108, Payne County, Oklahoma",23889,4021
1400000US40119010900,40119010900,"Census Tract 109, Payne County, Oklahoma",73487,18793
1400000US40119011000,40119011000,"Census Tract 110, Payne County, Oklahoma",70278,7602
1400000US40119011101,40119011101,"Census Tract 111.01, Payne County, Oklahoma",44375,8416
1400000US40119011102,40119011102,"Census Tract 111.02, Payne County, Oklahoma",48964,5200
1400000US40119011200,40119011200,"Census Tract 112, Payne County, Oklahoma",42266,3749
1400000US40119011301,40119011301,"Census Tract 113.01, Payne County, Oklahoma",44152,11193
1400000US40119011302,40119011302,"Census Tract 113.02, Payne County, Oklahoma",38526,7681
1400000US40119011400,40119011400,"Census Tract 114, Payne County, Oklahoma",40582,6947
1400000US40121485600,40121485600,"Census Tract 4856, Pittsburg County, Oklahoma",32365,4793
1400000US40121485700,40121485700,"Census Tract 4857, Pittsburg County, Oklahoma",35660,5580
1400000US40121485800,40121485800,"Census Tract 4858, Pittsburg County, Oklahoma",44408,5182
1400000US40121485900,40121485900,"Census Tract 4859, Pittsburg County, Oklahoma",55282,4570
1400000US40121486000,40121486000,"Census Tract 4860, Pittsburg County, Oklahoma",44286,10177
1400000US40121486100,40121486100,"Census Tract 4861, Pittsburg County, Oklahoma",35326,8589
1400000US40121486200,40121486200,"Census Tract 4862, Pittsburg County, Oklahoma",35774,3582
1400000US40121486300,40121486300,"Census Tract 4863, Pittsburg County, Oklahoma",103750,25228
1400000US40121486400,40121486400,"Census Tract 4864, Pittsburg County, Oklahoma",31297,6945
1400000US40121486500,40121486500,"Census Tract 4865, Pittsburg County, Oklahoma",47459,7888
1400000US40121486600,40121486600,"Census Tract 4866, Pittsburg County, Oklahoma",67835,5702
1400000US40121486700,40121486700,"Census Tract 4867, Pittsburg County, Oklahoma",40709,3186
1400000US40121486800,40121486800,"Census Tract 4868, Pittsburg County, Oklahoma",32763,4770
1400000US40123088600,40123088600,"Census Tract 886, Pontotoc County, Oklahoma",50262,3240
1400000US40123088700,40123088700,"Census Tract 887, Pontotoc County, Oklahoma",39671,3261
1400000US40123088800,40123088800,"Census Tract 888, Pontotoc County, Oklahoma",50566,7266
1400000US40123088900,40123088900,"Census Tract 889, Pontotoc County, Oklahoma",29087,4966
1400000US40123089000,40123089000,"Census Tract 890, Pontotoc County, Oklahoma",48393,6114
1400000US40123089100,40123089100,"Census Tract 891, Pontotoc County, Oklahoma",21644,3087
1400000US40123089200,40123089200,"Census Tract 892, Pontotoc County, Oklahoma",21278,2942
1400000US40123089300,40123089300,"Census Tract 893, Pontotoc County, Oklahoma",46311,4145
1400000US40123089598,40123089598,"Census Tract 895.98, Pontotoc County, Oklahoma",49536,4880
1400000US40123089600,40123089600,"Census Tract 896, Pontotoc County, Oklahoma",48226,7518
1400000US40125500200,40125500200,"Census Tract 5002, Pottawatomie County, Oklahoma",20226,2443
1400000US40125500301,40125500301,"Census Tract 5003.01, Pottawatomie County, Oklahoma",42642,8155
1400000US40125500302,40125500302,"Census Tract 5003.02, Pottawatomie County, Oklahoma",28029,2498
1400000US40125500400,40125500400,"Census Tract 5004, Pottawatomie County, Oklahoma",30303,3674
1400000US40125500500,40125500500,"Census Tract 5005, Pottawatomie County, Oklahoma",30196,3040
1400000US40125500600,40125500600,"Census Tract 5006, Pottawatomie County, Oklahoma",38711,1918
1400000US40125500700,40125500700,"Census Tract 5007, Pottawatomie County, Oklahoma",49200,3666
1400000US40125500800,40125500800,"Census Tract 5008, Pottawatomie County, Oklahoma",65208,6335
1400000US40125500900,40125500900,"Census Tract 5009, Pottawatomie County, Oklahoma",61660,5042
1400000US40125501001,40125501001,"Census Tract 5010.01, Pottawatomie County, Oklahoma",50000,3421
1400000US40125501003,40125501003,"Census Tract 5010.03, Pottawatomie County, Oklahoma",64853,9597
1400000US40125501004,40125501004,"Census Tract 5010.04, Pottawatomie County, Oklahoma",51289,6066
1400000US40125501101,40125501101,"Census Tract 5011.01, Pottawatomie County, Oklahoma",44606,6159
1400000US40125501102,40125501102,"Census Tract 5011.02, Pottawatomie County, Oklahoma",44119,3220
1400000US40125501201,40125501201,"Census Tract 5012.01, Pottawatomie County, Oklahoma",43510,4363
1400000US40125501300,40125501300,"Census Tract 5013, Pottawatomie County, Oklahoma",41833,6943
1400000US40127097600,40127097600,"Census Tract 976, Pushmataha County, Oklahoma",30319,2614
1400000US40127097700,40127097700,"Census Tract 977, Pushmataha County, Oklahoma",31736,4546
1400000US40127097800,40127097800,"Census Tract 978, Pushmataha County, Oklahoma",36667,5342
1400000US40129960000,40129960000,"Census Tract 9600, Roger Mills County, Oklahoma",53194,4923
1400000US40131050101,40131050101,"Census Tract 501.01, Rogers County, Oklahoma",38239,2768
1400000US40131050103,40131050103,"Census Tract 501.03, Rogers County, Oklahoma",45197,5979
1400000US40131050104,40131050104,"Census Tract 501.04, Rogers County, Oklahoma",23987,1788
1400000US40131050105,40131050105,"Census Tract 501.05, Rogers County, Oklahoma",63830,4896
1400000US40131050201,40131050201,"Census Tract 502.01, Rogers County, Oklahoma",50391,11514
1400000US40131050202,40131050202,"Census Tract 502.02, Rogers County, Oklahoma",35085,3971
1400000US40131050203,40131050203,"Census Tract 502.03, Rogers County, Oklahoma",49911,9670
1400000US40131050301,40131050301,"Census Tract 503.01, Rogers County, Oklahoma",54020,5037
1400000US40131050302,40131050302,"Census Tract 503.02, Rogers County, Oklahoma",44688,7383
1400000US40131050303,40131050303,"Census Tract 503.03, Rogers County, Oklahoma",56523,3151
1400000US40131050304,40131050304,"Census Tract 503.04, Rogers County, Oklahoma",73472,9948
1400000US40131050403,40131050403,"Census Tract 504.03, Rogers County, Oklahoma",72632,14779
1400000US40131050404,40131050404,"Census Tract 504.04, Rogers County, Oklahoma",75746,6704
1400000US40131050405,40131050405,"Census Tract 504.05, Rogers County, Oklahoma",108387,7557
1400000US40131050406,40131050406,"Census Tract 504.06, Rogers County, Oklahoma",97434,8462
1400000US40131050407,40131050407,"Census Tract 504.07, Rogers County, Oklahoma",57800,8372
1400000US40131050408,40131050408,"Census Tract 504.08, Rogers County, Oklahoma",46524,12688
1400000US40131050409,40131050409,"Census Tract 504.09, Rogers County, Oklahoma",54464,12281
1400000US40131050501,40131050501,"Census Tract 505.01, Rogers County, Oklahoma",66818,9868
1400000US40131050502,40131050502,"Census Tract 505.02, Rogers County, Oklahoma",45975,3556
1400000US40131050601,40131050601,"Census Tract 506.01, Rogers County, Oklahoma",68611,9563
1400000US40131050602,40131050602,"Census Tract 506.02, Rogers County, Oklahoma",73580,7877
1400000US40131050603,40131050603,"Census Tract 506.03, Rogers County, Oklahoma",71164,5913
1400000US40131050604,40131050604,"Census Tract 506.04, Rogers County, Oklahoma",65000,10793
1400000US40131050701,40131050701,"Census Tract 507.01, Rogers County, Oklahoma",31406,3669
1400000US40131050702,40131050702,"Census Tract 507.02, Rogers County, Oklahoma",56429,5126
1400000US40131050801,40131050801,"Census Tract 508.01, Rogers County, Oklahoma",59737,6436
1400000US40131050802,40131050802,"Census Tract 508.02, Rogers County, Oklahoma",63553,9387
1400000US40133583100,40133583100,"Census Tract 5831, Seminole County, Oklahoma",38370,4535
1400000US40133583200,40133583200,"Census Tract 5832, Seminole County, Oklahoma",44231,5711
1400000US40133583300,40133583300,"Census Tract 5833, Seminole County, Oklahoma",38264,5560
1400000US40133583400,40133583400,"Census Tract 5834, Seminole County, Oklahoma",37371,5606
1400000US40133583500,40133583500,"Census Tract 5835, Seminole County, Oklahoma",24853,4378
1400000US40133583600,40133583600,"Census Tract 5836, Seminole County, Oklahoma",25736,2084
1400000US40133583700,40133583700,"Census Tract 5837, Seminole County, Oklahoma",41083,4067
1400000US40133583800,40133583800,"Census Tract 5838, Seminole County, Oklahoma",40735,3415
1400000US40133583900,40133583900,"Census Tract 5839, Seminole County, Oklahoma",39000,4647
1400000US40135030101,40135030101,"Census Tract 301.01, Sequoyah County, Oklahoma",42076,3605
1400000US40135030103,40135030103,"Census Tract 301.03, Sequoyah County, Oklahoma",29833,6246
1400000US40135030104,40135030104,"Census Tract 301.04, Sequoyah County, Oklahoma",38484,2534
1400000US40135030201,40135030201,"Census Tract 302.01, Sequoyah County, Oklahoma",37250,7252
1400000US40135030202,40135030202,"Census Tract 302.02, Sequoyah County, Oklahoma",39355,4675
1400000US40135030301,40135030301,"Census Tract 303.01, Sequoyah County, Oklahoma",27826,7150
1400000US40135030302,40135030302,"Census Tract 303.02, Sequoyah County, Oklahoma",31875,4754
1400000US40135030401,40135030401,"Census Tract 304.01, Sequoyah County, Oklahoma",37041,5441
1400000US40135030402,40135030402,"Census Tract 304.02, Sequoyah County, Oklahoma",40655,4193
1400000US40137000101,40137000101,"Census Tract 1.01, Stephens County, Oklahoma",48536,5259
1400000US40137000102,40137000102,"Census Tract 1.02, Stephens County, Oklahoma",41731,7199
1400000US40137000200,40137000200,"Census Tract 2, Stephens County, Oklahoma",50107,6847
1400000US40137000300,40137000300,"Census Tract 3, Stephens County, Oklahoma",36942,3290
1400000US40137000400,40137000400,"Census Tract 4, Stephens County, Oklahoma",34277,2839
1400000US40137000600,40137000600,"Census Tract 6, Stephens County, Oklahoma",25679,4578
1400000US40137000800,40137000800,"Census Tract 8, Stephens County, Oklahoma",63865,5806
1400000US40137000901,40137000901,"Census Tract 9.01, Stephens County, Oklahoma",41663,3528
1400000US40137000902,40137000902,"Census Tract 9.02, Stephens County, Oklahoma",48021,7707
1400000US40137001000,40137001000,"Census Tract 10, Stephens County, Oklahoma",46875,5204
1400000US40137001100,40137001100,"Census Tract 11, Stephens County, Oklahoma",42409,5864
1400000US40139950600,40139950600,"Census Tract 9506, Texas County, Oklahoma",54773,5463
1400000US40139950700,40139950700,"Census Tract 9507, Texas County, Oklahoma",44674,10163
1400000US40139950800,40139950800,"Census Tract 9508, Texas County, Oklahoma",50655,6021
1400000US40139950900,40139950900,"Census Tract 9509, Texas County, Oklahoma",49423,10817
1400000US40139951000,40139951000,"Census Tract 9510, Texas County, Oklahoma",46518,7146
1400000US40141070100,40141070100,"Census Tract 701, Tillman County, Oklahoma",38182,7394
1400000US40141070200,40141070200,"Census Tract 702, Tillman County, Oklahoma",37391,12393
1400000US40141070300,40141070300,"Census Tract 703, Tillman County, Oklahoma",35714,11690
1400000US40141070400,40141070400,"Census Tract 704, Tillman County, Oklahoma",29605,7214
1400000US40141070500,40141070500,"Census Tract 705, Tillman County, Oklahoma",41424,3157
1400000US40143000100,40143000100,"Census Tract 1, Tulsa County, Oklahoma",31184,2952
1400000US40143000200,40143000200,"Census Tract 2, Tulsa County, Oklahoma",31250,7639
1400000US40143000300,40143000300,"Census Tract 3, Tulsa County, Oklahoma",27527,4299
1400000US40143000400,40143000400,"Census Tract 4, Tulsa County, Oklahoma",26978,3140
1400000US40143000500,40143000500,"Census Tract 5, Tulsa County, Oklahoma",22171,6959
1400000US40143000600,40143000600,"Census Tract 6, Tulsa County, Oklahoma",21563,4652
1400000US40143000700,40143000700,"Census Tract 7, Tulsa County, Oklahoma",25330,2594
1400000US40143000800,40143000800,"Census Tract 8, Tulsa County, Oklahoma",32266,4055
1400000US40143000900,40143000900,"Census Tract 9, Tulsa County, Oklahoma",32250,7559
1400000US40143001000,40143001000,"Census Tract 10, Tulsa County, Oklahoma",17404,2462
1400000US40143001200,40143001200,"Census Tract 12, Tulsa County, Oklahoma",24556,3922
1400000US40143001300,40143001300,"Census Tract 13, Tulsa County, Oklahoma",23529,5316
1400000US40143001400,40143001400,"Census Tract 14, Tulsa County, Oklahoma",30377,3473
1400000US40143001500,40143001500,"Census Tract 15, Tulsa County, Oklahoma",30726,5334
1400000US40143001600,40143001600,"Census Tract 16, Tulsa County, Oklahoma",31146,1721
1400000US40143001700,40143001700,"Census Tract 17, Tulsa County, Oklahoma",41964,9122
1400000US40143001800,40143001800,"Census Tract 18, Tulsa County, Oklahoma",36507,5052
1400000US40143001900,40143001900,"Census Tract 19, Tulsa County, Oklahoma",41406,5962
1400000US40143002000,40143002000,"Census Tract 20, Tulsa County, Oklahoma",34053,3966
1400000US40143002100,40143002100,"Census Tract 21, Tulsa County, Oklahoma",16909,5029
1400000US40143002301,40143002301,"Census Tract 23.01, Tulsa County, Oklahoma",25046,2654
1400000US40143002500,40143002500,"Census Tract 25, Tulsa County, Oklahoma",33438,8489
1400000US40143002700,40143002700,"Census Tract 27, Tulsa County, Oklahoma",33173,5460
1400000US40143002900,40143002900,"Census Tract 29, Tulsa County, Oklahoma",31464,3357
1400000US40143003000,40143003000,"Census Tract 30, Tulsa County, Oklahoma",28715,5436
1400000US40143003100,40143003100,"Census Tract 31, Tulsa County, Oklahoma",42246,4309
1400000US40143003200,40143003200,"Census Tract 32, Tulsa County, Oklahoma",53417,8526
1400000US40143003300,40143003300,"Census Tract 33, Tulsa County, Oklahoma",67167,7992
1400000US40143003400,40143003400,"Census Tract 34, Tulsa County, Oklahoma",29261,3825
1400000US40143003500,40143003500,"Census Tract 35, Tulsa County, Oklahoma",47153,7606
1400000US40143003600,40143003600,"Census Tract 36, Tulsa County, Oklahoma",61847,8084
1400000US40143003700,40143003700,"Census Tract 37, Tulsa County, Oklahoma",52412,2321
1400000US40143003800,40143003800,"Census Tract 38, Tulsa County, Oklahoma",43900,3113
1400000US40143003900,40143003900,"Census Tract 39, Tulsa County, Oklahoma",49515,7433
1400000US40143004000,40143004000,"Census Tract 40, Tulsa County, Oklahoma",44622,5666
1400000US40143004101,40143004101,"Census Tract 41.01, Tulsa County, Oklahoma",118990,13081
1400000US40143004200,40143004200,"Census Tract 42, Tulsa County, Oklahoma",85515,9696
1400000US40143004301,40143004301,"Census Tract 43.01, Tulsa County, Oklahoma",148875,20740
1400000US40143004302,40143004302,"Census Tract 43.02, Tulsa County, Oklahoma",102438,18344
1400000US40143004400,40143004400,"Census Tract 44, Tulsa County, Oklahoma",40947,4777
1400000US40143004500,40143004500,"Census Tract 45, Tulsa County, Oklahoma",137353,35109
1400000US40143004600,40143004600,"Census Tract 46, Tulsa County, Oklahoma",18893,5024
1400000US40143004700,40143004700,"Census Tract 47, Tulsa County, Oklahoma",34698,5143
1400000US40143004800,40143004800,"Census Tract 48, Tulsa County, Oklahoma",37145,3674
1400000US40143004900,40143004900,"Census Tract 49, Tulsa County, Oklahoma",40950,6863
1400000US40143005001,40143005001,"Census Tract 50.01, Tulsa County, Oklahoma",40735,6024
1400000US40143005002,40143005002,"Census Tract 50.02, Tulsa County, Oklahoma",42120,2640
1400000US40143005100,40143005100,"Census Tract 51, Tulsa County, Oklahoma",97740,24451
1400000US40143005200,40143005200,"Census Tract 52, Tulsa County, Oklahoma",52523,7404
1400000US40143005300,40143005300,"Census Tract 53, Tulsa County, Oklahoma",53774,7543
1400000US40143005401,40143005401,"Census Tract 54.01, Tulsa County, Oklahoma",78813,10225
1400000US40143005402,40143005402,"Census Tract 54.02, Tulsa County, Oklahoma",52231,5513
1400000US40143005500,40143005500,"Census Tract 55, Tulsa County, Oklahoma",43194,8139
1400000US40143005600,40143005600,"Census Tract 56, Tulsa County, Oklahoma",44526,11140
1400000US40143005700,40143005700,"Census Tract 57, Tulsa County, Oklahoma",31193,4850
1400000US40143005801,40143005801,"Census Tract 58.01, Tulsa County, Oklahoma",44548,4584
1400000US40143005805,40143005805,"Census Tract 58.05, Tulsa County, Oklahoma",60423,5999
1400000US40143005806,40143005806,"Census Tract 58.06, Tulsa County, Oklahoma",67050,7089
1400000US40143005807,40143005807,"Census Tract 58.07, Tulsa County, Oklahoma",73577,6129
1400000US40143005808,40143005808,"Census Tract 58.08, Tulsa County, Oklahoma",79018,14218
1400000US40143005900,40143005900,"Census Tract 59, Tulsa County, Oklahoma",33661,7014
1400000US40143006000,40143006000,"Census Tract 60, Tulsa County, Oklahoma",34919,3810
1400000US40143006200,40143006200,"Census Tract 62, Tulsa County, Oklahoma",16306,2961
1400000US40143006506,40143006506,"Census Tract 65.06, Tulsa County, Oklahoma",59545,7068
1400000US40143006507,40143006507,"Census Tract 65.07, Tulsa County, Oklahoma",53571,10745
1400000US40143006600,40143006600,"Census Tract 66, Tulsa County, Oklahoma",38792,6572
1400000US40143006701,40143006701,"Census Tract 67.01, Tulsa County, Oklahoma",31681,5019
1400000US40143006703,40143006703,"Census Tract 67.03, Tulsa County, Oklahoma",49856,4274
1400000US40143006705,40143006705,"Census Tract 67.05, Tulsa County, Oklahoma",59693,5951
1400000US40143006707,40143006707,"Census Tract 67.07, Tulsa County, Oklahoma",88207,4719
1400000US40143006708,40143006708,"Census Tract 67.08, Tulsa County, Oklahoma",104118,10237
1400000US40143006801,40143006801,"Census Tract 68.01, Tulsa County, Oklahoma",32328,11487
1400000US40143006803,40143006803,"Census Tract 68.03, Tulsa County, Oklahoma",32930,3536
1400000US40143006804,40143006804,"Census Tract 68.04, Tulsa County, Oklahoma",28364,3389
1400000US40143006901,40143006901,"Census Tract 69.01, Tulsa County, Oklahoma",59896,10301
1400000US40143006902,40143006902,"Census Tract 69.02, Tulsa County, Oklahoma",75972,11191
1400000US40143006903,40143006903,"Census Tract 69.03, Tulsa County, Oklahoma",54121,3210
1400000US40143006905,40143006905,"Census Tract 69.05, Tulsa County, Oklahoma",35083,4747
1400000US40143006906,40143006906,"Census Tract 69.06, Tulsa County, Oklahoma",42000,5416
1400000US40143006907,40143006907,"Census Tract 69.07, Tulsa County, Oklahoma",41370,3964
1400000US40143007000,40143007000,"Census Tract 70, Tulsa County, Oklahoma",35618,4812
1400000US40143007101,40143007101,"Census Tract 71.01, Tulsa County, Oklahoma",26970,4980
1400000US40143007102,40143007102,"Census Tract 71.02, Tulsa County, Oklahoma",28449,4528
1400000US40143007200,40143007200,"Census Tract 72, Tulsa County, Oklahoma",38696,3629
1400000US40143007304,40143007304,"Census Tract 73.04, Tulsa County, Oklahoma",38135,3538
1400000US40143007305,40143007305,"Census Tract 73.05, Tulsa County, Oklahoma",41441,5454
1400000US40143007306,40143007306,"Census Tract 73.06, Tulsa County, Oklahoma",39664,1938
1400000US40143007308,40143007308,"Census Tract 73.08, Tulsa County, Oklahoma",50727,5730
1400000US40143007309,40143007309,"Census Tract 73.09, Tulsa County, Oklahoma",46944,4051
1400000US40143007310,40143007310,"Census Tract 73.10, Tulsa County, Oklahoma",45667,6909
1400000US40143007311,40143007311,"Census Tract 73.11, Tulsa County, Oklahoma",38726,4358
1400000US40143007312,40143007312,"Census Tract 73.12, Tulsa County, Oklahoma",42078,4076
1400000US40143007402,40143007402,"Census Tract 74.02, Tulsa County, Oklahoma",39646,3550
1400000US40143007407,40143007407,"Census Tract 74.07, Tulsa County, Oklahoma",81442,10361
1400000US40143007408,40143007408,"Census Tract 74.08, Tulsa County, Oklahoma",45331,3067
1400000US40143007409,40143007409,"Census Tract 74.09, Tulsa County, Oklahoma",64261,14469
1400000US40143007410,40143007410,"Census Tract 74.10, Tulsa County, Oklahoma",43716,6360
1400000US40143007411,40143007411,"Census Tract 74.11, Tulsa County, Oklahoma",46336,7453
1400000US40143007412,40143007412,"Census Tract 74.12, Tulsa County, Oklahoma",98883,8028
1400000US40143007413,40143007413,"Census Tract 74.13, Tulsa County, Oklahoma",66383,7256
1400000US40143007414,40143007414,"Census Tract 74.14, Tulsa County, Oklahoma",53125,5274
1400000US40143007415,40143007415,"Census Tract 74.15, Tulsa County, Oklahoma",59081,5273
1400000US40143007503,40143007503,"Census Tract 75.03, Tulsa County, Oklahoma",40817,3299
1400000US40143007506,40143007506,"Census Tract 75.06, Tulsa County, Oklahoma",57364,5666
1400000US40143007507,40143007507,"Census Tract 75.07, Tulsa County, Oklahoma",56806,3788
1400000US40143007508,40143007508,"Census Tract 75.08, Tulsa County, Oklahoma",93736,5453
1400000US40143007510,40143007510,"Census Tract 75.10, Tulsa County, Oklahoma",50250,9219
1400000US40143007511,40143007511,"Census Tract 75.11, Tulsa County, Oklahoma",61505,4234
1400000US40143007512,40143007512,"Census Tract 75.12, Tulsa County, Oklahoma",66471,7859
1400000US40143007513,40143007513,"Census Tract 75.13, Tulsa County, Oklahoma",76823,7949
1400000US40143007515,40143007515,"Census Tract 75.15, Tulsa County, Oklahoma",83361,6617
1400000US40143007516,40143007516,"Census Tract 75.16, Tulsa County, Oklahoma",73636,5829
1400000US40143007518,40143007518,"Census Tract 75.18, Tulsa County, Oklahoma",99141,13097
1400000US40143007519,40143007519,"Census Tract 75.19, Tulsa County, Oklahoma",74955,4846
1400000US40143007520,40143007520,"Census Tract 75.20, Tulsa County, Oklahoma",85797,4123
