time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1995-09-14T14:04:33.000Z,16.852,-98.614,27.9,7.4,ms,476,,,,centennial,centennial19950914140433,2014-04-07T20:54:27.981Z,"Guerrero, Mexico",earthquake
1995-08-23T07:06:04.000Z,18.818,145.295,607.3,7.1,ms,506,,,,centennial,centennial19950823070604,2014-03-18T05:04:35.651Z,"Pagan region, Northern Mariana Islands",earthquake
1995-08-16T23:10:30.000Z,-5.771,154.354,74.9,7.2,ms,394,,,,centennial,centennial19950816231030,2014-03-18T05:03:52.764Z,"Bougainville region, Papua New Guinea",earthquake
1995-08-16T10:27:28.000Z,-5.784,154.286,15.7,7.7,ms,485,,,,centennial,centennial19950816102728,2014-03-18T05:03:27.551Z,"Bougainville region, Papua New Guinea",earthquake
1995-07-30T05:11:24.000Z,-23.336,-70.265,40.5,8,ms,461,,,,centennial,centennial19950730051124,2014-04-07T20:53:48.195Z,"Antofagasta, Chile",earthquake
1995-07-03T19:50:52.000Z,-29.4,-177.445,40.5,7.2,ms,579,,,,centennial,centennial19950703195052,2013-07-09T19:08:22.000Z,"Kermadec Islands, New Zealand",earthquake
1995-05-27T13:03:55.000Z,52.602,142.825,17.5,7.1,ms,717,,,,centennial,centennial19950527130355,2014-04-02T16:01:20.860Z,"Sakhalin, Russia",earthquake
1995-05-16T20:12:45.000Z,-22.938,169.995,18.8,7.7,ms,540,,,,centennial,centennial19950516201245,2013-07-09T19:08:21.000Z,"southeast of the Loyalty Islands",earthquake
1995-05-05T03:53:48.000Z,12.657,125.222,26.5,7.1,ms,367,,,,centennial,centennial19950505035348,2014-03-18T04:52:58.848Z,"Samar, Philippines",earthquake
1995-04-21T00:34:49.000Z,12.1,125.447,34.6,7.2,ms,236,,,,centennial,centennial19950421003449,2014-03-18T04:50:41.764Z,"Samar, Philippines",earthquake
1995-04-07T22:06:59.000Z,-15.337,-173.431,32.5,7.4,ms,518,,,,centennial,centennial19950407220659,2013-07-09T19:08:21.000Z,"Tonga",earthquake
1995-02-05T22:51:08.000Z,-37.824,178.879,40.7,7.1,ms,524,,,,centennial,centennial19950205225108,2014-03-18T04:45:18.788Z,"off the east coast of the North Island of New Zealand",earthquake
1995-01-06T22:37:36.000Z,40.346,142.216,27.5,7,ms,742,,,,centennial,centennial19950106223736,2014-03-18T04:43:53.264Z,"near the east coast of Honshu, Japan",earthquake
1994-12-28T12:19:23.000Z,40.538,143.439,16.2,7.8,ms,582,,,,centennial,centennial19941228121923,2014-04-07T20:53:22.474Z,"off the east coast of Honshu, Japan",earthquake
1994-11-14T19:15:32.000Z,13.54,121.059,28.2,7.1,,,,,,atlas,atlas19941114191532,2014-04-07T20:52:33.661Z,"Mindoro, Philippines",earthquake
1994-11-14T19:15:31.000Z,13.54,121.059,28.2,7.1,ms,429,,,,centennial,centennial19941114191531,2014-03-18T04:40:24.356Z,"Mindoro, Philippines",earthquake
1994-10-09T08:07:05.000Z,43.754,148.027,35.6,7.3,ms,411,,,,centennial,centennial19941009080705,2014-03-17T18:06:11.409Z,"east of the Kuril Islands",earthquake
1994-10-09T07:55:41.000Z,43.967,147.893,34.2,7.3,ms,701,,,,centennial,centennial19941009075541,2014-03-18T04:38:28.589Z,"Kuril Islands",earthquake
1994-10-04T16:01:04.000Z,43.78,148.032,18.2,7.1,ms,556,,,,centennial,centennial19941004160104,2014-03-17T18:06:05.545Z,"east of the Kuril Islands",earthquake
1994-10-04T15:24:17.000Z,43.602,147.865,16.6,7.1,ms,534,,,,centennial,centennial19941004152417,2014-03-18T04:37:54.297Z,"Kuril Islands",earthquake
1994-10-04T13:23:00.000Z,43.832,147.332,33.3,8.3,ms,721,,,,centennial,centennial19941004132300,2014-04-07T20:52:02.566Z,"Kuril Islands",earthquake
1994-09-01T15:15:54.000Z,40.381,-125.776,10.1,7,ms,508,,,,centennial,centennial19940901151554,2014-04-07T20:50:54.743Z,"off the coast of Northern California",earthquake
1994-07-21T18:36:32.000Z,42.314,132.871,472.3,7.3,ms,935,,,,centennial,centennial19940721183632,2014-03-18T04:33:57.816Z,"Primor'ye, Russia",earthquake
1994-07-13T02:35:58.000Z,-16.597,167.537,34.5,7.2,ms,346,,,,centennial,centennial19940713023558,2014-03-18T04:32:58.899Z,"Vanuatu",earthquake
1994-06-09T00:33:17.000Z,-13.877,-67.532,635.4,8.2,ms,574,,,,centennial,centennial19940609003317,2014-03-17T18:05:15.262Z,"La Paz, Bolivia",earthquake
1994-06-02T18:17:52.000Z,-10.438,113.182,35,7.1,ms,52,,,,centennial,centennial19940602181752,2013-07-09T19:08:19.000Z,"south of Java, Indonesia",earthquake
1994-06-02T18:17:38.000Z,-10.409,112.935,34.3,7.8,ms,149,,,,centennial,centennial19940602181738,2014-04-07T20:49:07.041Z,"south of Java, Indonesia",earthquake
1994-03-14T04:30:17.000Z,-1.091,-23.553,4.8,7,ms,309,,,,centennial,centennial19940314043017,2013-07-09T19:08:19.000Z,"central Mid-Atlantic Ridge",earthquake
1994-03-09T23:28:07.000Z,-17.971,-178.357,564.2,7.6,ms,539,,,,centennial,centennial19940309232807,2013-07-09T19:08:19.000Z,"Fiji region",earthquake
1994-02-12T17:58:25.000Z,-20.545,169.47,29.6,7,ms,431,,,,centennial,centennial19940212175825,2014-03-18T04:19:51.168Z,"Vanuatu",earthquake
1994-01-21T02:24:31.000Z,1.042,127.774,18.6,7,ms,257,,,,centennial,centennial19940121022431,2014-03-18T04:18:26.008Z,"Halmahera, Indonesia",earthquake
1993-12-29T07:48:13.000Z,-20.243,169.924,16.6,7,ms,281,,,,centennial,centennial19931229074813,2014-03-18T04:14:25.562Z,"Vanuatu",earthquake
1993-11-13T01:18:05.000Z,51.937,158.629,34.6,7,ms,708,,,,centennial,centennial19931113011805,2014-03-18T04:12:43.224Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake
1993-09-10T19:12:56.000Z,14.762,-92.644,34.1,7.2,ms,452,,,,centennial,centennial19930910191256,2014-03-18T04:05:31.179Z,"offshore Chiapas, Mexico",earthquake
1993-08-10T00:51:54.000Z,-45.219,167.007,28.8,7,ms,417,,,,centennial,centennial19930810005154,2014-04-07T20:48:00.109Z,"South Island of New Zealand",earthquake
1993-08-09T12:42:48.000Z,36.327,70.874,210.6,7,ms,635,,,,centennial,centennial19930809124248,2014-03-18T04:03:49.151Z,"Hindu Kush region, Afghanistan",earthquake
1993-08-08T08:34:25.000Z,12.999,144.872,57.1,7.8,ms,419,,,,centennial,centennial19930808083425,2014-08-08T08:10:44.664Z,"Guam region",earthquake
1993-07-12T13:17:12.000Z,42.899,139.245,12,7.7,ms,750,,,,centennial,centennial19930712131712,2014-04-07T20:47:00.222Z,"Hokkaido, Japan region",earthquake
1993-06-08T13:03:36.000Z,51.195,157.755,60.5,7.5,ms,687,,,,centennial,centennial19930608130336,2014-03-17T18:02:11.600Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake
1993-05-24T23:51:26.000Z,-23.13,-66.473,218.1,7,ms,62,,,,centennial,centennial19930524235126,2014-03-18T04:01:01.411Z,"Jujuy, Argentina",earthquake
1993-05-11T18:26:52.000Z,7.248,126.621,62,7,ms,486,,,,centennial,centennial19930511182652,2014-03-18T03:59:14.618Z,"Mindanao, Philippines",earthquake
1993-03-06T03:05:52.000Z,-10.911,164.27,23.3,7.1,ms,306,,,,centennial,centennial19930306030552,2014-03-17T18:01:20.798Z,"Santa Cruz Islands region",earthquake
1993-01-15T11:06:07.000Z,43.031,144.154,100.2,7.6,ms,240,,,,centennial,centennial19930115110607,2014-03-17T18:01:05.234Z,"Hokkaido, Japan region",earthquake
1992-12-20T20:52:48.000Z,-6.594,130.404,76,7.3,ms,512,,,,centennial,centennial19921220205248,2014-03-18T03:52:52.081Z,"Banda Sea",earthquake
1992-12-12T05:29:28.000Z,-8.495,121.833,33.1,7.8,ms,384,,,,centennial,centennial19921212052928,2014-03-20T17:46:18.566Z,"Flores region, Indonesia",earthquake
1992-10-18T15:11:59.000Z,7.094,-76.763,3.3,7.1,ms,551,,,,centennial,centennial19921018151159,2014-03-18T03:47:27.595Z,"northern Colombia",earthquake
1992-10-11T19:24:28.000Z,-19.26,169.025,135.8,7.4,ms,445,,,,centennial,centennial19921011192428,2014-03-18T03:46:21.204Z,"Vanuatu",earthquake
1992-09-02T00:16:02.000Z,11.727,-87.386,39.9,7.7,ms,160,,,,centennial,centennial19920902001602,2014-03-18T03:44:52.485Z,"near the coast of Nicaragua",earthquake
1992-08-19T02:04:38.000Z,42.111,73.588,17.1,7.2,,,,,,atlas,atlas19920819020438,2014-04-07T20:45:05.046Z,"Kyrgyzstan",earthquake
1992-08-19T02:04:36.000Z,42.11,73.607,13,7.2,ms,609,,,,centennial,centennial19920819020436,2014-03-18T03:43:14.938Z,"Kyrgyzstan",earthquake
1992-07-11T10:44:21.000Z,-22.471,-178.324,388.8,7.2,ms,528,,,,centennial,centennial19920711104421,2013-07-09T19:08:16.000Z,"south of the Fiji Islands",earthquake
1992-06-28T11:57:39.000Z,34.19,-116.52,15,7.3,,,,,,atlas,atlas19920628115739,2014-04-07T20:43:42.000Z,"Southern California",earthquake
1992-06-28T11:57:38.000Z,34.184,-116.532,11.1,7.3,ms,373,,,,centennial,centennial19920628115738,2014-08-08T23:47:20.225Z,"Southern California",earthquake
1992-05-27T05:13:40.000Z,-11.077,165.29,19.8,7,ms,502,,,,centennial,centennial19920527051340,2014-03-18T03:38:53.973Z,"Santa Cruz Islands",earthquake
1992-05-17T10:15:36.000Z,7.235,126.754,63.5,7.2,ms,406,,,,centennial,centennial19920517101536,2014-03-18T03:37:09.359Z,"Mindanao, Philippines",earthquake
1992-05-17T09:49:20.000Z,7.326,126.667,35.5,7.1,ms,455,,,,centennial,centennial19920517094920,2014-03-18T03:36:53.059Z,"Mindanao, Philippines",earthquake
1992-05-15T07:05:07.000Z,-6.064,147.618,65.7,7.2,ms,448,,,,centennial,centennial19920515070507,2014-03-18T03:35:45.250Z,"eastern New Guinea region, Papua New Guinea",earthquake
1992-04-25T18:06:06.000Z,40.35,-124.068,18.5,7.2,ms,564,,,,centennial,centennial19920425180606,2014-04-09T11:26:26.995Z,"Northern California",earthquake
1991-12-27T04:06:00.000Z,-55.973,-25.058,22.2,7.2,ms,329,,,,centennial,centennial19911227040600,2013-07-09T19:08:14.000Z,"South Sandwich Islands region",earthquake
1991-12-22T08:43:15.000Z,45.591,151.035,24.7,7.6,ms,611,,,,centennial,centennial19911222084315,2013-07-09T19:08:14.000Z,"Kuril Islands",earthquake
1991-11-19T22:28:53.000Z,4.549,-77.358,25,7.2,ms,461,,,,centennial,centennial19911119222853,2014-03-18T03:26:53.919Z,"near the west coast of Colombia",earthquake
1991-11-19T22:28:52.000Z,4.552,-77.356,21,7.2,,,,,,atlas,atlas19911119222852,2014-04-07T20:41:13.496Z,"near the west coast of Colombia",earthquake
1991-10-14T15:58:16.000Z,-9.051,158.555,38.3,7.2,ms,391,,,,centennial,centennial19911014155816,2014-03-18T03:24:23.463Z,"Solomon Islands",earthquake
1991-09-30T00:21:47.000Z,-20.815,-178.504,567.1,7,ms,437,,,,centennial,centennial19910930002147,2013-07-09T19:08:14.000Z,"Fiji region",earthquake
1991-08-17T22:17:14.000Z,41.748,-125.586,6.7,7.1,ms,407,,,,centennial,centennial19910817221714,2014-03-17T17:57:37.048Z,"off the coast of Northern California",earthquake
1991-06-23T21:22:29.000Z,-26.776,-63.27,562.1,7.3,ms,555,,,,centennial,centennial19910623212229,2014-03-18T03:19:15.557Z,"Santiago Del Estero, Argentina",earthquake
1991-06-20T05:18:54.000Z,1.206,122.772,32.5,7.5,ms,399,,,,centennial,centennial19910620051854,2014-03-18T03:19:01.009Z,"Minahasa, Sulawesi, Indonesia",earthquake
1991-06-09T07:45:04.000Z,-20.238,-176.146,277.8,7,ms,583,,,,centennial,centennial19910609074504,2014-03-18T03:17:50.990Z,"Fiji region",earthquake
1991-05-30T13:17:43.000Z,54.517,-161.709,28.5,7,ms,597,,,,centennial,centennial19910530131743,2014-03-17T17:57:02.510Z,"Alaska Peninsula",earthquake
1991-04-29T09:12:49.000Z,42.426,43.667,13.4,7,,,,,,atlas,atlas19910429091249,2014-04-07T20:39:11.681Z,"Georgia (Sak'art'velo)",earthquake
1991-04-29T09:12:48.000Z,42.434,43.673,7,7,ms,330,,,,centennial,centennial19910429091248,2014-03-18T03:14:49.508Z,"Georgia (Sak'art'velo)",earthquake
1991-04-22T21:56:53.000Z,9.672,-83.072,13.2,7.6,ms,419,,,,centennial,centennial19910422215653,2014-04-07T20:38:39.823Z,"Costa Rica",earthquake
1991-01-05T14:57:13.000Z,23.573,95.871,17.5,7,ms,438,,,,centennial,centennial19910105145713,2014-04-01T23:57:43.959Z,"Myanmar",earthquake
1990-12-30T19:14:21.000Z,-5.093,151.022,187.8,7.5,ms,411,,,,centennial,centennial19901230191421,2014-03-18T03:05:26.672Z,"New Britain region, Papua New Guinea",earthquake
1990-11-06T20:14:31.000Z,53.491,169.819,25.9,7.1,ms,646,,,,centennial,centennial19901106201431,2013-07-09T19:08:12.000Z,"Komandorskiye Ostrova, Russia region",earthquake
1990-10-17T14:30:13.000Z,-11.032,-70.741,598.5,7,ms,580,,,,centennial,centennial19901017143013,2014-03-18T02:58:14.483Z,"Peru-Brazil border region",earthquake
1990-08-12T21:25:23.000Z,-19.44,169.237,140.4,7.1,ms,409,,,,centennial,centennial19900812212523,2014-03-18T02:55:22.743Z,"Vanuatu",earthquake
1990-07-27T12:38:00.000Z,-15.33,167.541,127,7.2,ms,396,,,,centennial,centennial19900727123800,2014-03-18T02:53:55.462Z,"Vanuatu",earthquake
1990-07-16T07:26:35.000Z,15.723,121.18,23.8,7.7,ms,497,,,,centennial,centennial19900716072635,2014-03-20T17:43:20.640Z,"Luzon, Philippines",earthquake
1990-06-20T21:00:13.000Z,37.008,49.213,18,7.4,ms,306,,,,centennial,centennial19900620210013,2014-03-20T17:40:53.400Z,"near the coast of northern Iran",earthquake
1990-06-14T07:40:55.000Z,11.39,122.045,17.8,7.1,ms,325,,,,centennial,centennial19900614074055,2014-03-18T02:48:24.429Z,"Panay, Philippines",earthquake
1990-05-30T10:40:07.000Z,45.852,26.646,89.8,7,ms,313,,,,centennial,centennial19900530104007,2014-03-20T17:39:16.786Z,"Romania",earthquake
1990-05-24T20:09:24.000Z,-7.363,120.347,587.5,7.1,ms,419,,,,centennial,centennial19900524200924,2014-03-18T02:44:49.606Z,"Flores Sea",earthquake
1990-05-24T20:00:09.000Z,5.343,31.84,15.6,7.1,ms,496,,,,centennial,centennial19900524200009,2014-03-18T02:44:29.017Z,"Sudan",earthquake
1990-05-20T02:22:01.000Z,5.113,32.178,7.3,7.1,ms,534,,,,centennial,centennial19900520022201,2014-03-18T02:43:38.438Z,"Sudan",earthquake
1990-05-12T04:50:10.000Z,48.985,141.865,613.3,7.2,ms,770,,,,centennial,centennial19900512045010,2013-07-09T19:08:11.000Z,"Tatar Strait, Russia",earthquake
1990-04-18T13:39:22.000Z,1.195,122.815,37.4,7.6,ms,343,,,,centennial,centennial19900418133922,2014-03-18T02:39:12.759Z,"Minahasa, Sulawesi, Indonesia",earthquake
1990-04-05T21:12:38.000Z,15.157,147.609,23.1,7.4,ms,354,,,,centennial,centennial19900405211238,2013-07-09T19:08:10.000Z,"Mariana Islands region",earthquake
1990-03-25T13:22:57.000Z,9.94,-84.775,22.1,7.3,ms,479,,,,centennial,centennial19900325132257,2014-04-01T23:53:25.961Z,"Costa Rica",earthquake
1990-03-25T13:16:09.000Z,9.847,-84.769,33.3,7.1,ms,377,,,,centennial,centennial19900325131609,2014-03-18T02:36:58.435Z,"Costa Rica",earthquake
1990-03-05T16:38:14.000Z,-18.319,168.157,23.6,7,ms,278,,,,centennial,centennial19900305163814,2014-03-18T02:36:00.406Z,"Vanuatu",earthquake
1990-03-03T12:16:29.000Z,-21.956,175.258,35.8,7.6,ms,325,,,,centennial,centennial19900303121629,2013-07-09T19:08:10.000Z,"south of the Fiji Islands",earthquake
1989-12-15T18:43:47.000Z,8.366,126.687,24,7.5,ms,293,,,,centennial,centennial19891215184347,2014-03-18T02:30:59.704Z,"Mindanao, Philippines",earthquake
1989-11-01T18:25:36.000Z,39.915,142.785,29.3,7.4,ms,606,,,,centennial,centennial19891101182536,2014-03-18T02:27:26.961Z,"near the east coast of Honshu, Japan",earthquake
1989-09-04T13:14:59.000Z,55.591,-156.864,6.2,7.1,ms,620,,,,centennial,centennial19890904131459,2013-07-09T19:08:09.000Z,"south of Alaska",earthquake
1989-05-23T10:54:46.000Z,-52.507,160.596,1.7,8.1,ms,427,,,,centennial,centennial19890523105446,2013-07-09T19:08:08.000Z,"Macquarie Island region",earthquake
1989-05-05T18:28:40.000Z,-8.313,-71.402,593.2,7.1,ms,541,,,,centennial,centennial19890505182840,2014-03-18T02:15:16.578Z,"Acre, Brazil",earthquake
1989-02-10T11:15:25.000Z,2.282,126.679,46.2,7.1,ms,417,,,,centennial,centennial19890210111525,2014-03-18T02:10:29.147Z,"Molucca Sea",earthquake
1988-11-06T13:03:22.000Z,22.869,99.571,22.8,7,ms,476,,,,centennial,centennial19881106130322,2014-03-18T02:03:53.021Z,"Myanmar-China border region",earthquake
1988-11-06T13:03:21.000Z,22.814,99.605,18,7,,,,,,atlas,atlas19881106130321,2014-04-07T20:31:26.855Z,"Myanmar-China border region",earthquake
1988-10-08T04:46:26.000Z,-18.83,-172.318,41.4,7.1,ms,522,,,,centennial,centennial19881008044626,2013-07-09T19:08:06.000Z,"Tonga region",earthquake
1988-08-10T04:38:28.000Z,-10.322,160.928,34,7.6,ms,326,,,,centennial,centennial19880810043828,2014-03-18T01:59:01.404Z,"Solomon Islands",earthquake
1988-08-06T00:36:26.000Z,25.09,95.107,90.1,7.3,ms,665,,,,centennial,centennial19880806003626,2014-04-01T23:45:25.041Z,"Myanmar",earthquake
1988-07-23T15:17:11.000Z,-6.534,152.812,31,7,ms,428,,,,centennial,centennial19880723151711,2013-07-09T19:08:06.000Z,"New Britain region, Papua New Guinea",earthquake
1988-04-12T23:19:56.000Z,-17.254,-72.255,30.2,7.1,ms,334,,,,centennial,centennial19880412231956,2014-03-18T01:53:13.880Z,"near the coast of southern Peru",earthquake
1988-03-06T22:35:36.000Z,57.263,-142.749,6,7.8,ms,697,,,,centennial,centennial19880306223536,2014-03-17T17:47:20.339Z,"Gulf of Alaska",earthquake
1988-02-24T03:52:06.000Z,13.466,124.552,40,7.3,ms,446,,,,centennial,centennial19880224035206,2014-03-18T01:50:25.793Z,"Catanduanes, Philippines",earthquake
1988-02-05T14:01:04.000Z,-24.787,-70.477,36.9,7.2,ms,322,,,,centennial,centennial19880205140104,2014-03-18T01:48:27.662Z,"Antofagasta, Chile",earthquake
1988-01-19T07:30:30.000Z,-24.665,-70.507,14.8,7,ms,294,,,,centennial,centennial19880119073030,2014-03-18T01:47:19.662Z,"Antofagasta, Chile",earthquake
1987-11-30T19:23:19.590Z,58.679,-142.786,10,7.9,mw,,,,,pde,pde19871130192319590_10,2013-03-16T00:20:08.918Z,"Gulf of Alaska",earthquake
1987-11-30T19:23:17.000Z,58.83,-142.602,15,7.9,ms,572,,,,centennial,centennial19871130192317,2014-03-17T17:46:36.663Z,"Gulf of Alaska",earthquake
1987-11-17T08:46:50.000Z,58.792,-143.195,3,7.2,ms,535,,,,centennial,centennial19871117084650,2013-07-09T19:08:05.000Z,"Gulf of Alaska",earthquake
1987-10-16T20:48:00.000Z,-6.217,149.118,30,7.4,ms,335,,,,centennial,centennial19871016204800,2014-03-18T01:42:02.295Z,"New Britain region, Papua New Guinea",earthquake
1987-10-12T13:57:06.000Z,-7.269,154.423,28.1,7,ms,383,,,,centennial,centennial19871012135706,2014-03-18T01:41:49.966Z,"Bougainville region, Papua New Guinea",earthquake
1987-10-06T04:19:08.000Z,-17.976,-172.168,22.3,7.3,ms,470,,,,centennial,centennial19871006041908,2013-07-09T19:08:04.000Z,"Tonga region",earthquake
1987-09-03T06:40:12.000Z,-58.936,158.508,15,7.4,ms,326,,,,centennial,centennial19870903064012,2013-07-09T19:08:04.000Z,"Macquarie Island region",earthquake
1987-08-08T15:48:58.000Z,-19.092,-70.006,71.2,7.2,ms,408,,,,centennial,centennial19870808154858,2014-03-18T01:37:43.878Z,"Tarapaca, Chile",earthquake
1987-06-17T01:32:56.000Z,-5.586,130.844,84.8,7.1,ms,474,,,,centennial,centennial19870617013256,2014-03-18T01:34:55.740Z,"Banda Sea",earthquake
1987-04-01T01:48:07.000Z,-22.903,-66.248,229.9,7,ms,406,,,,centennial,centennial19870401014807,2014-03-18T01:28:35.921Z,"Jujuy, Argentina",earthquake
1987-03-06T04:10:44.000Z,0.083,-77.786,18.3,7.2,ms,421,,,,centennial,centennial19870306041044,2014-03-20T17:34:23.359Z,"Colombia-Ecuador border region",earthquake
1987-03-05T10:55:14.000Z,-24.44,-70.571,31.4,7,ms,236,,,,centennial,centennial19870305105514,2014-03-18T01:25:25.634Z,"near the coast of Antofagasta, Chile",earthquake
1987-03-05T09:17:05.000Z,-24.396,-70.099,46.4,7.6,ms,366,,,,centennial,centennial19870305091705,2014-03-18T01:25:04.316Z,"Antofagasta, Chile",earthquake
1987-02-08T18:33:58.000Z,-6.023,147.665,41.9,7.3,ms,368,,,,centennial,centennial19870208183358,2014-03-18T01:23:14.266Z,"eastern New Guinea region, Papua New Guinea",earthquake
1987-01-30T22:29:38.000Z,-60.157,-27.012,8.3,7,ms,262,,,,centennial,centennial19870130222938,2013-07-09T19:08:03.000Z,"South Sandwich Islands region",earthquake
1986-11-14T21:20:10.550Z,23.901,121.574,33.8,7.4,mw,,,,1.2,pde,pde19861114212010550_33,2014-04-07T20:26:57.079Z,"Taiwan",earthquake
1986-11-14T21:20:05.000Z,23.976,121.723,25,7.4,ms,433,,,,centennial,centennial19861114212005,2014-03-18T01:16:06.870Z,"Taiwan",earthquake
1986-10-30T01:28:55.000Z,-21.672,-176.551,189.5,7.2,ms,492,,,,centennial,centennial19861030012855,2014-03-18T01:15:56.277Z,"Fiji region",earthquake
1986-10-20T06:46:11.000Z,-28.157,-176.294,30,7.7,ms,544,,,,centennial,centennial19861020064611,2013-07-09T19:08:02.000Z,"Kermadec Islands region",earthquake
1986-08-30T21:28:37.000Z,45.524,26.269,135.8,7.2,ms,383,,,,centennial,centennial19860830212837,2014-03-18T01:12:10.535Z,"Romania",earthquake
1986-08-14T19:39:14.000Z,1.804,126.482,30.3,7.5,ms,421,,,,centennial,centennial19860814193914,2014-03-18T01:11:13.850Z,"Molucca Sea",earthquake
1986-06-24T03:11:34.000Z,-4.441,144.01,123.4,7.2,ms,470,,,,centennial,centennial19860624031134,2014-03-18T01:07:50.134Z,"near the north coast of New Guinea, Papua New Guinea",earthquake
1986-06-16T10:48:27.000Z,-21.985,-178.868,559.5,7.1,ms,457,,,,centennial,centennial19860616104827,2013-07-09T19:08:02.000Z,"Fiji region",earthquake
1986-05-26T19:06:16.000Z,-20.215,178.951,540.7,7.1,ms,511,,,,centennial,centennial19860526190616,2013-07-09T19:08:02.000Z,"south of the Fiji Islands",earthquake
1986-05-07T22:47:10.000Z,51.555,-174.811,20,8,ms,676,,,,centennial,centennial19860507224710,2014-03-17T17:41:52.988Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
1986-04-30T07:07:18.000Z,18.371,-103.001,22.8,7,ms,335,,,,centennial,centennial19860430070718,2014-04-07T20:24:18.527Z,"Michoacan, Mexico",earthquake
1986-01-15T20:17:31.000Z,-21.459,170.437,140,7.1,ms,317,,,,centennial,centennial19860115201731,2013-07-09T19:08:01.000Z,"southeast of the Loyalty Islands",earthquake
1985-12-21T01:13:23.000Z,-14.012,166.632,43.6,7.1,ms,317,,,,centennial,centennial19851221011323,2014-03-18T00:58:08.366Z,"Vanuatu",earthquake
1985-11-28T03:49:57.000Z,-13.982,166.284,49.4,7,ms,351,,,,centennial,centennial19851128034957,2014-03-18T00:57:01.359Z,"Vanuatu",earthquake
1985-11-28T02:25:42.000Z,-14.029,166.335,25,7,ms,365,,,,centennial,centennial19851128022542,2014-03-18T00:56:49.178Z,"Vanuatu",earthquake
1985-11-17T09:40:23.000Z,-1.668,134.943,10.2,7.1,ms,219,,,,centennial,centennial19851117094023,2014-03-18T00:55:53.128Z,"near the north coast of Papua, Indonesia",earthquake
1985-09-21T01:37:13.000Z,17.827,-101.622,17.9,7.6,ms,329,,,,centennial,centennial19850921013713,2014-04-07T20:23:26.652Z,"Guerrero, Mexico",earthquake
1985-09-19T13:17:49.000Z,18.455,-102.368,20.2,8,ms,318,,,,centennial,centennial19850919131749,2014-03-20T17:32:41.567Z,"Michoacan, Mexico",earthquake
1985-08-23T12:41:59.000Z,39.445,75.241,20,7,ms,477,,,,centennial,centennial19850823124159,2014-03-18T00:50:12.264Z,"southern Xinjiang, China",earthquake
1985-07-29T07:54:45.000Z,36.164,70.863,100.1,7.4,ms,553,,,,centennial,centennial19850729075445,2014-03-18T00:47:46.056Z,"Hindu Kush region, Afghanistan",earthquake
1985-07-03T04:36:54.000Z,-4.453,152.879,46.9,7.2,ms,430,,,,centennial,centennial19850703043654,2014-03-18T00:46:11.220Z,"New Britain region, Papua New Guinea",earthquake
1985-05-10T15:35:54.000Z,-5.596,151.061,46.6,7.2,ms,350,,,,centennial,centennial19850510153554,2014-03-18T00:44:13.935Z,"New Britain region, Papua New Guinea",earthquake
1985-04-09T01:57:01.000Z,-34.116,-71.513,49.4,7.1,ms,358,,,,centennial,centennial19850409015701,2014-03-18T00:41:21.545Z,"Region Metropolitana, Chile",earthquake
1985-03-04T00:32:24.000Z,-33.236,-71.74,40,7.4,ms,141,,,,centennial,centennial19850304003224,2014-03-18T00:36:42.892Z,"offshore Valparaiso, Chile",earthquake
1985-03-03T22:47:08.000Z,-33.139,-71.761,35,8,ms,196,,,,centennial,centennial19850303224708,2014-03-18T00:35:26.882Z,"offshore Valparaiso, Chile",earthquake
1984-11-20T08:15:15.000Z,5.124,125.112,180,7.5,ms,449,,,,centennial,centennial19841120081515,2014-03-18T00:29:42.995Z,"Mindanao, Philippines",earthquake
1984-11-17T06:49:30.000Z,0.179,97.956,28.2,7.1,ms,527,,,,centennial,centennial19841117064930,2014-03-18T00:29:18.041Z,"Nias region, Indonesia",earthquake
1984-11-15T02:46:23.000Z,-22.037,171.018,125.9,7.1,ms,384,,,,centennial,centennial19841115024623,2013-07-09T19:07:58.000Z,"southeast of the Loyalty Islands",earthquake
1984-11-01T04:48:52.000Z,8.155,-38.805,11.7,7,ms,529,,,,centennial,centennial19841101044852,2013-07-09T19:07:58.000Z,"central Mid-Atlantic Ridge",earthquake
1984-10-15T10:21:08.000Z,-15.866,-173.556,127,7.1,ms,388,,,,centennial,centennial19841015102108,2013-07-09T19:07:58.000Z,"Tonga",earthquake
1984-08-06T12:01:53.000Z,-0.076,122.424,243.5,7.4,ms,397,,,,centennial,centennial19840806120153,2014-03-18T00:24:01.070Z,"Sulawesi, Indonesia",earthquake
1984-05-30T07:49:44.000Z,-4.836,151.594,171.3,7.1,ms,396,,,,centennial,centennial19840530074944,2014-03-18T00:20:05.061Z,"New Britain region, Papua New Guinea",earthquake
1984-03-24T09:44:03.000Z,44.171,148.163,37.9,7.2,ms,473,,,,centennial,centennial19840324094403,2014-03-17T17:36:11.659Z,"Kuril Islands",earthquake
1984-03-19T20:28:40.000Z,40.342,63.331,15,7,ms,455,,,,centennial,centennial19840319202840,2014-03-18T00:16:40.896Z,"western Uzbekistan",earthquake
1984-03-06T02:17:22.000Z,29.377,138.876,460.3,7.4,ms,504,,,,centennial,centennial19840306021722,2014-03-17T17:36:04.828Z,"Izu Islands, Japan region",earthquake
