x	y	id	broad_street_by_bird_pump_distance	closest_by_bird_pump_distance	closest_by_bird_pump_id	closest_street_id	closest_street_distance_from	closest_by_path_pump_id	closest_by_path_pump_distance	path_to_closest_pump	broad_street_by_path_pump_distance	path_to_broad_street_pump
10.02774	11.28289	47	2.5821280734898022	1.8751357067719678	3	208	0.06237873825192945	3	1.8833336362303597	160,162,134,178,190,191	3.73790712566731	311,284,241,223,208
10.0868	11.47022	48	2.497810983331636	1.77232407346377	3	208	0.0516019470359485	3	1.8833336362303597	160,162,134,178,190,191	3.73790712566731	311,284,241,223,208
10.10162	10.64977	49	2.6945137690886183	2.440598636211044	3	207	0.10346975661241538	3	1.8833336362303597	160,162,134,178,190,191	3.73790712566731	311,284,241,223,208
10.1881	11.91827	50	2.390908934065067	1.5651884998361096	3	216	0.07212354519881155	3	1.9572552749549366	160,162,134,178,190,191	3.6208492023319354	311,284,241,223,208
10.27732	11.36702	51	2.322138176092921	1.979579536425654	3	222	0.14302642586387004	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.30772	9.4627	52	3.2018570579568593	2.064499202557146	5	229	0.06138138437236226	5	0.923552385472348	212,198	4.126502485052617	311,312,321,309,305,289,277,260,255,224
10.31367	11.38647	53	2.283251808265605	1.992289449744994	3	222	0.10180437147538572	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.33884	11.39608	54	2.2569369402985453	2.00415156325344	3	222	0.07513066841661387	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.38257	10.56815	55	2.4767170354055708	2.4767170354055708	7	225	0.061831856506176425	5	2.6516819706918113	212,198,229,224	4.577643341958465	311,284,241,223,208,222
10.38407	11.159	56	2.2598789664865144	2.2027041987941107	3	222	0.15047980429348914	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.39745	11.306	57	2.2143322058517234	2.108450850778649	3	222	0.0675266077406197	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.40739	11.17765	58	2.232652382285285	2.2054926316315835	3	222	0.12104263900621232	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.43369	11.19426	59	2.2030942755279797	2.2030942755279797	7	222	0.08998768940162713	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.43663	11.56376	60	2.1409748464697476	1.9716574235280342	3	223	0.07931370600306663	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.43855	11.80709	61	2.1343064438482493	1.8367539676367128	3	223	0.12247712211605394	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.45107	11.77685	62	2.1208715402560707	1.8631677204388255	3	223	0.09035287433796198	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.46296	11.20981	63	2.1709468539971573	2.1709468539971573	7	222	0.056848702836651235	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.48503	12.45631	64	2.210071568849334	1.6476453155255262	3	226	0.10309596456180987	3	1.9193998966608639	160,162,134,179	3.6662221373681145	311,284,241,223
10.49377	12.87479	65	2.3734806109231568	1.6338591414027128	3	226	0.0765696569919854	3	1.9193998966608639	160,162,134,179	3.6662221373681145	311,284,241,223
10.52485	12.31847	66	2.1302199963600366	1.7164867145332683	3	226	0.12333514916574878	3	1.9193998966608639	160,162,134,179	3.6662221373681145	311,284,241,223
10.52977	11.62937	67	2.0439307558790145	2.009268971826621	3	223	0.07605919932687243	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.53582	11.01035	68	2.158066814435586	2.158066814435586	7	222	0.08979615187837067	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.54701	12.32713	69	2.111384215300512	1.7357844683074022	3	226	0.09957310305224963	3	1.9193998966608639	160,162,134,179	3.6662221373681145	311,284,241,223
10.55035	11.602	70	2.024882053896512	2.024882053896512	7	223	0.11024240435209376	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.56304	11.58176	71	2.0135768383263035	2.0135768383263035	7	223	0.13412407626609874	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.56813	11.02786	72	2.121783048856823	2.121783048856823	7	222	0.053048126541030166	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.58664	11.86681	73	1.9896258995660867	1.9370971205985539	3	223	0.0904726662544397	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.62561	10.92979	74	2.1027972727536417	2.1027972727536417	7	222	0.050305158828909	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.64479	9.882927	75	2.667002562183462	2.4543333312922457	5	224	0.08727486740005679	5	2.6516819706918113	212,198,229,224	4.577643341958465	311,284,241,223,208,222
10.64812	11.70659	76	1.9233497069977044	1.9233497069977044	7	223	0.07704949152876298	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.6587	11.67938	77	1.9132565509027164	1.9132565509027164	7	223	0.10557633151694447	3	2.44487564045355	160,162,134,178,190,191,209	3.133228836833322	311,284,241,223
10.68826	12.45906	78	2.0203284573603764	1.8474644900422876	3	226	0.08336961637536157	3	1.9193998966608639	160,162,134,179	3.6662221373681145	311,284,241,223
10.69892	12.00221	79	1.8925319171015742	1.8925319171015742	7	226	0.09434655970594026	3	1.9193998966608639	160,162,134,179	3.6662221373681145	311,284,241,223
10.71447	12.47066	80	2.0002040812597492	1.8715556436572256	3	226	0.1120313251110512	3	1.9193998966608639	160,162,134,179	3.6662221373681145	311,284,241,223
10.75256	8.843783	81	3.4090984991239472	1.4180968519639592	5	248	0.0648053227864441	5	1.8704300755298613	212,198,229	5.073380175110131	311,312,321,309,305,289,277,260,255,224,229
10.77831	11.64841	82	1.7947785394471818	1.7947785394471818	7	241	0.1671043112354806	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
10.80179	9.687121	83	2.7005881751287357	2.2628599527076547	5	224	0.06802061534654627	5	2.6516819706918113	212,198,229,224	4.577643341958465	311,284,241,223,208,222
10.80275	9.933474	84	2.518992905434264	2.5088363743769926	5	224	0.07168100765150698	5	2.6516819706918113	212,198,229,224	4.577643341958465	311,284,241,223,208,222
10.80653	11.66098	85	1.7660703930297217	1.7660703930297217	7	241	0.13621159197020857	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
10.87104	9.823215	86	2.5526714211134096	2.4037648465617614	5	224	0.06590893878918087	5	2.6516819706918113	212,198,229,224	4.577643341958465	311,284,241,223,208,222
10.8983	12.01404	87	1.6974754260525113	1.6974754260525113	7	226	0.09233334836775518	3	1.9193998966608639	160,162,134,179	3.6662221373681145	311,284,241,223
10.9025	14.69996	88	3.4091894562508793	2.2172764606205537	2	215	0.25312077090023016	3	1.9721612801578778	160,125	5.369387075973988	311,293,272,215
10.91304	14.67075	89	3.378562876748657	2.2306555308787623	2	215	0.22212412454175234	3	1.9721612801578778	160,125	5.369387075973988	311,293,272,215
10.92631	14.62447	90	3.33174661048228	2.2491644318644233	2	215	0.17437026191638264	3	1.9721612801578778	160,125	5.369387075973988	311,293,272,215
10.93261	12.03151	91	1.6667702562441404	1.6667702562441404	7	226	0.13079027952080208	3	1.9193998966608639	160,162,134,179	3.6662221373681145	311,284,241,223
10.93752	9.725004	92	2.5842021070504826	2.3129495324972162	5	224	0.06543543979539208	5	2.6516819706918113	212,198,229,224	4.577643341958465	311,284,241,223,208,222
10.94726	16.4859	93	5.028241315173743	2.0322972796623264	6	239	0.07582470925997813	8	2.609052144499218	318,300,296,250,240	5.800964031278853	311,293,272,215,254,240
10.95782	12.04313	94	1.6441839198727612	1.6441839198727612	7	226	0.15854823552099548	3	1.9193998966608639	160,162,134,179	3.6662221373681145	311,284,241,223
10.96288	9.745629	95	2.5521973588061635	2.3365691553151358	5	224	0.09800912786596348	5	2.6516819706918113	212,198,229,224	4.577643341958465	311,284,241,223,208,222
10.96399	11.18275	96	1.6970651629811253	1.6970651629811253	7	241	0.18882435845188392	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
10.9726	11.34485	97	1.6438372306868334	1.6438372306868334	7	241	0.11446550215605839	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
10.97379	11.85359	98	1.602563771974195	1.602563771974195	7	241	0.09534717037158029	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
10.98912	9.759229	99	2.5251284979757282	2.3535707081186423	5	224	0.12734845964229383	5	2.6516819706918113	212,198,229,224	4.577643341958465	311,284,241,223,208,222
10.99125	11.19733	100	1.6665763629705526	1.6665763629705526	7	241	0.1579824499514628	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
10.99315	12.06159	101	1.613252081335139	1.613252081335139	7	226	0.19834154410658145	3	1.9193998966608639	160,162,134,179	3.6662221373681145	311,284,241,223
11.00403	11.86713	102	1.5735662924186438	1.5735662924186438	7	241	0.12848001983139853	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
11.01349	11.211	103	1.6411548249644696	1.6411548249644696	7	241	0.1320919292415192	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
11.01652	9.782825	104	2.4895790127556006	2.3808759042659267	5	224	0.16328215255494236	5	2.6516819706918113	212,198,229,224	4.577643341958465	311,284,241,223,208,222
11.0271	11.74557	105	1.5443692149846016	1.5443692149846016	7	241	0.09964487745008141	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
11.03126	11.87971	106	1.5476353671069158	1.5476353671069158	7	241	0.1584740033152861	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
11.04585	11.23151	107	1.60401320920127	1.60401320920127	7	241	0.09416605495560888	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
11.06231	11.75703	108	1.5093449953076192	1.5093449953076192	7	241	0.1364567702159566	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
11.07184	11.10491	109	1.6235044004819192	1.6235044004819192	7	241	0.12240610641059545	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
11.07647	11.64163	110	1.4973349684650246	1.4973349684650246	7	241	0.10202342443373912	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
11.10299	11.11242	111	1.5918626965615332	1.5918626965615332	7	241	0.09091738229975148	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
11.12639	9.643859	112	2.5353741080253127	2.2635768731359875	5	255	0.0827023124310248	5	2.012824634757062	212,198,229,224	3.037230235767903	311,312,321,309,305,289,277,260
11.12872	11.52963	113	1.4561013244579373	1.4561013244579373	7	241	0.10372152894719446	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
11.15694	14.775	114	3.360037278627153	2.4656263610673075	2	215	0.22136720637032267	3	1.9721612801578778	160,125	5.369387075973988	311,293,272,215
11.17129	14.73371	115	3.31654604316662	2.4824710833627077	2	215	0.17776885087346622	3	1.9721612801578778	160,125	5.369387075973988	311,293,272,215
11.17751	8.616005	116	3.4091295611409604	1.294848601840419	5	248	0.15798117488104887	5	1.8704300755298613	212,198,229	5.073380175110131	311,312,321,309,305,289,277,260,255,224,229
11.18297	11.41759	117	1.4224856617161943	1.4224856617161943	7	241	0.10722713852460677	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
11.19962	8.586758	118	3.4269311431588694	1.2772490884753407	5	247	0.13936005151038722	5	1.8704300755298613	212,198,229	5.073380175110131	311,312,321,309,305,289,277,260,255,224,229
11.2153	11.4361	119	1.3869460637141444	1.3869460637141444	7	241	0.14430508779398263	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
11.24757	11.45161	120	1.3521657511814733	1.3521657511814733	7	241	0.18009747016564095	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
11.26415	10.80238	121	1.6012599671609091	1.6012599671609091	7	251	0.09475795609163523	7	1.6218524651536546	311,284	1.6218524651536546	311,284
11.27275	11.46122	122	1.3255626336435997	1.3255626336435997	7	241	0.2070033984384511	7	2.5142847112198865	311,284,241	2.5142847112198865	311,284,241
11.324	9.79492	123	2.2998904396105826	2.2998904396105826	7	255	0.08611288531560818	5	2.012824634757062	212,198,229,224	3.037230235767903	311,312,321,309,305,289,277,260
11.36395	9.602994	124	2.4433504908522945	2.28516217774518	5	255	0.0917733251409293	5	2.012824634757062	212,198,229,224	3.037230235767903	311,312,321,309,305,289,277,260
11.38291	9.910148	125	2.1711705138528745	2.1711705138528745	7	255	0.1434758825718939	5	2.012824634757062	212,198,229,224	3.037230235767903	311,312,321,309,305,289,277,260
11.39099	11.03369	126	1.369009460523979	1.369009460523979	7	251	0.12755340543600216	7	1.6218524651536546	311,284	1.6218524651536546	311,284
11.39957	9.887847	127	2.180871377453781	2.180871377453781	7	255	0.11563913023107382	5	2.012824634757062	212,198,229,224	3.037230235767903	311,312,321,309,305,289,277,260
11.40942	10.99734	128	1.3721353661166802	1.3721353661166802	7	251	0.1262706453677505	7	1.6218524651536546	311,284	1.6218524651536546	311,284
11.41806	9.855504	129	2.1984616400829364	2.1984616400829364	7	255	0.07865018983393336	5	2.012824634757062	212,198,229,224	3.037230235767903	311,312,321,309,305,289,277,260
11.42396	10.96806	130	1.3757811723454278	1.3757811723454278	7	251	0.12496946917800125	7	1.6218524651536546	311,284	1.6218524651536546	311,284
11.44538	10.93066	131	1.3792237815946176	1.3792237815946176	7	251	0.12580557885823934	7	1.6218524651536546	311,284	1.6218524651536546	311,284
11.45123	11.4183	132	1.1619341623758879	1.1619341623758879	7	285	0.16095717431468232	7	0.6909780572495324	311	0.6909780572495324	311
11.47169	11.38392	133	1.1519955692901584	1.1519955692901584	7	285	0.12102996872989966	7	0.6909780572495324	311	0.6909780572495324	311
11.48419	10.41928	134	1.7007392484634896	1.7007392484634896	7	251	0.08564235758666983	7	1.6218524651536546	311,284	1.6218524651536546	311,284
11.49627	10.73456	135	1.4632471630343777	1.4632471630343777	7	251	0.07630818005306277	7	1.6218524651536546	311,284	1.6218524651536546	311,284
11.53711	12.58766	136	1.3454052457160106	1.3454052457160106	7	261	0.11642958813185494	7	1.7373780340270604	311,284	1.7373780340270604	311,284
11.53864	10.75491	137	1.418379102998968	1.418379102998968	7	251	0.12324587383593791	7	1.6218524651536546	311,284	1.6218524651536546	311,284
11.54616	12.27906	138	1.164309577363408	1.164309577363408	7	284	0.12515037224036868	7	0.6909780572495324	311	0.6909780572495324	311
11.54975	12.56442	139	1.3208609833408513	1.3208609833408513	7	261	0.08999977094815306	7	1.7373780340270604	311,284	1.7373780340270604	311,284
11.57369	11.1289	140	1.1633020345826612	1.1633020345826612	7	285	0.15244526866455083	7	0.6909780572495324	311	0.6909780572495324	311
11.58543	12.29345	141	1.136982943828164	1.136982943828164	7	284	0.08348109707918222	7	0.6909780572495324	311	0.6909780572495324	311
11.58812	11.09262	142	1.17021955782159	1.17021955782159	7	285	0.19131390125212402	7	0.6909780572495324	311	0.6909780572495324	311
11.59055	9.53944	143	2.397529984036102	2.306418570640874	5	283	0.06897202816950368	5	2.9599366783657057	212,198,229,247	3.9902795375349056	311,312,321,309,305,289,277,260,255
11.61652	11.05411	144	1.168215915543081	1.168215915543081	7	285	0.2385372423706909	7	0.6909780572495324	311	0.6909780572495324	311
11.64155	12.17337	145	1.0313294004595033	1.0313294004595033	7	284	0.08347504584816207	7	0.6909780572495324	311	0.6909780572495324	311
11.64594	10.45675	146	1.5717405677986933	1.5717405677986933	7	260	0.06987178419425244	9	2.198428394336184	288,277,260	2.3640709069065187	311,284,241
11.65278	12.62286	147	1.2829844339025158	1.2829844339025158	7	261	0.08694215941567143	7	1.7373780340270604	311,284	1.7373780340270604	311,284
11.65302	13.57026	148	2.059205761702351	2.059205761702351	7	272	0.14610666884232293	7	2.89567587197299	311,293,272	2.89567587197299	311,293,272
11.65745	11.17163	149	1.0695117804737617	1.0695117804737617	7	285	0.15260879894716237	7	0.6909780572495324	311	0.6909780572495324	311
11.67728	10.47627	150	1.5375724832137698	1.5375724832137698	7	260	0.10676916466149955	9	2.198428394336184	288,277,260	2.3640709069065187	311,284,241
11.67779	11.12924	151	1.075168319354769	1.075168319354769	7	285	0.19961011024275363	7	0.6909780572495324	311	0.6909780572495324	311
11.68324	13.5818	152	2.056309524561942	2.056309524561942	7	272	0.11394261489100635	7	2.89567587197299	311,293,272	2.89567587197299	311,293,272
11.70552	10.36466	153	1.6143455990054159	1.6143455990054159	7	260	0.06776140036340253	9	2.198428394336184	288,277,260	2.3640709069065187	311,284,241
11.70601	9.637946	154	2.261346247790497	2.261346247790497	7	283	0.08192460240035553	5	2.9599366783657057	212,198,229,247	3.9902795375349056	311,312,321,309,305,289,277,260,255
11.7104	13.59038	155	2.052511373155374	2.052511373155374	7	272	0.08606962953446516	7	2.89567587197299	311,293,272	2.89567587197299	311,293,272
11.73556	13.59899	156	2.049944166010422	2.049944166010422	7	272	0.0603589832270229	7	2.89567587197299	311,293,272	2.89567587197299	311,293,272
11.76579	13.61152	157	2.0493211810119374	2.0493211810119374	7	272	0.029714280408584065	7	2.89567587197299	311,293,272	2.89567587197299	311,293,272
11.76649	11.22997	158	0.9460565062427082	0.9460565062427082	7	285	0.15040673391175666	7	0.6909780572495324	311	0.6909780572495324	311
11.76803	10.26851	159	1.6652409560889858	1.6652409560889858	7	260	0.06580939157131231	9	2.198428394336184	288,277,260	2.3640709069065187	311,284,241
11.77328	9.525179	160	2.342156145951238	2.342156145951238	7	283	0.0739118843069257	5	2.9599366783657057	212,198,229,247	3.9902795375349056	311,312,321,309,305,289,277,260,255
11.78689	11.19158	161	0.9498679915778604	0.9498679915778604	7	285	0.19387544230401374	7	0.6909780572495324	311	0.6909780572495324	311
11.79539	15.07723	162	3.43875425462829	2.806276034854135	8	275	0.10214897458115935	7	3.450513187323988	311,293,272	3.450513187323988	311,293,272
11.8024	11.16029	163	0.9553281116099104	0.9553281116099104	7	285	0.22879548029731187	7	0.6909780572495324	311	0.6909780572495324	311
11.82367	11.7979	164	0.7510276099106871	0.7510276099106871	7	284	0.0774385514987919	7	0.6909780572495324	311	0.6909780572495324	311
11.87974	14.16151	165	2.53068151032566	2.53068151032566	7	276	0.1826620544846921	7	3.450513187323988	311,293,272	3.450513187323988	311,293,272
11.89653	10.2304	166	1.6418633992924494	1.6418633992924494	7	277	0.10245524240073221	9	1.7184672994904358	288,277	2.615204205738036	311,312,321,309,305,289,277
11.91194	14.17201	167	2.5322078971648763	2.5322078971648763	7	276	0.14892995316853014	7	3.450513187323988	311,293,272	3.450513187323988	311,293,272
11.9171	10.20203	168	1.6595504342418024	1.6595504342418024	7	277	0.06743831346872896	9	1.7184672994904358	288,277	2.615204205738036	311,312,321,309,305,289,277
11.939	14.17458	169	2.527784478908787	2.527784478908787	7	276	0.12304694105565102	7	3.450513187323988	311,293,272	3.450513187323988	311,293,272
12.00341	14.56914	170	2.898164976159944	2.898164976159944	7	276	0.09163789659239094	7	3.450513187323988	311,293,272	3.450513187323988	311,293,272
12.03297	11.36891	171	0.6466943551540852	0.6466943551540852	7	285	0.1482608121708245	7	0.6909780572495324	311	0.6909780572495324	311
12.03469	14.58466	172	2.9074496314922054	2.9074496314922054	7	276	0.12650271379662223	7	3.450513187323988	311,293,272	3.450513187323988	311,293,272
12.06085	10.30288	173	1.5130175332071192	1.5130175332071192	7	277	0.07142142794647681	9	1.7184672994904358	288,277	2.615204205738036	311,312,321,309,305,289,277
